"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.442775252026092","0.469957664970676","0.485010502195914","0.50307854032137","0.512159174649963","0.512468872929373","0.522027441712814","0.533434284337681","0.551445864156019","0.574257425742574","0.58084516234296","0.581905659763987","0.596538123023764","0.64026792750197","0.701707930623593","0.753107401113","0.75646003481055","0.778314546430489","0.823003795895059","0.894237880723459","0.968783638320775","0.969077021434099","0.991996771807115","1.04513223779279","1.13136603216168","1.22736418511066","1.2328721230192","1.25510408996586","1.32286621012193","1.422919644935","1.54713993534341","1.5195487005576","1.47824410309146","1.45660210433189","1.43757568230509","1.42434501479245","1.40562248995984","1.37837599033959","1.34634315826047","1.32653932648239","1.30215625875105","1.28141534391534","1.2671623161665","1.26920507682031","1.28390644321082","1.30468547760808","1.27435519153482","1.25946472749082","1.25702781665071","1.27400830035711","1.29398356997008","1.27446624418306","1.25654208839601","1.2513935974153","1.26960586041077","1.30807497557076","1.34232611274661","1.38520419258035","1.43906589973933","",
"Australia","AUS","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","1.28453808496262","1.31906612349724","1.35339371397598","1.37684482347848","1.38063780025364","1.36632812421797","1.34070370057332","1.30412894522314","1.26230631845097","1.22168078561844","1.18702024844603","1.19252518219368","1.19266208198437","1.18998834121515","1.19146672216575","1.20356852874545","1.23478306983717","1.2735001142108","1.31469816593693","1.35304406075822","1.38802605313664","1.42943130011085","1.46448867552198","1.49944179823275","1.54145813663702","1.59339575553264","1.64455832730665","1.7016810625058","1.75535575216409","1.79394135997344","1.8160791561715","1.82985279773507","1.82891287778032","1.8298586451033","1.85207165344576","1.9032322068641","1.94731982648606","2.02189738924818","2.12204593094389","2.22984983746305","2.32985670410144","2.3913159698395","2.4365280033784","2.46765874434424","2.48452740675738","2.48752019474742","2.44190311482498","2.38589666272464","2.33391925199957","2.30315441831021","2.30144813261979","2.32564848200384","2.36946952528357","2.42223477808367","2.47692188829777","2.53490986222213","2.57503609318496","2.62069080425579","2.68008691406518","",
"Austria","AUT","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","1.90140331914429","1.90272991722093","1.90117587853898","1.89707850445397","1.88815543213398","1.87532219201517","1.86614528360666","1.84584564248201","1.82755924947087","1.82539334331993","1.8442733232836","1.8920682394319","1.93934908339571","1.9863062648587","2.03534161979781","2.0896367720101","2.17382622591286","2.25420564686986","2.32479098217154","2.37743778642177","2.41156551662657","2.44449411931317","2.45646111188356","2.45824310691411","2.45952779147934","2.46436474763962","2.47709789458253","2.50288086965171","2.51668101519119","2.47785802715465","2.37111775310982","2.19439196026853","1.95167029141254","1.71585098785314","1.57719159203701","1.5736565006161","1.69028475884775","1.89352892957152","2.13022781410517","2.33768781469983","2.4891201214175","2.59401142540933","2.6712304499671","2.72838128764734","2.76837614093715","2.7910606499057","2.77351138027749","2.73756886201784","2.70544722289338","2.704756682498","2.74920327269374","2.80997492709404","2.90105798187962","3.01760861862173","3.15480754394502","3.30758715226651","3.41944303485743","3.54829531808289","3.6721879328738","",
"Azerbaijan","AZE","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.926085943781136","0.91857702599883","0.913134688239779","0.900590814146997","0.870630738591667","0.822917863685217","0.767432771952643","0.700052221723385","0.638595281465035","0.601933979183269","0.59565501217303","0.617212467513088","0.651179873010019","0.682544347062734","0.697309156914202","0.694107301688523","0.685824474589969","0.667929721025743","0.649483034804136","0.637851948385453","0.633789952521285","0.634976868117278","0.63285389078495","0.628399658264835","0.624760968996707","0.624066057929191","0.636354030668658","0.652545748841562","0.660206431810678","0.645795802212559","0.607858878023587","0.557487626911228","0.497216867410479","0.44157566509044","0.406103516561755","0.397042027676808","0.409427520953638","0.431793165105138","0.467589475661641","0.520780387835514","0.589179532438363","0.675167483503355","0.764249901733313","0.845770429426547","0.911287842806637","0.96117983963617","1.00635067000402","1.0379384644303","1.0634115320329","1.08946572848795","1.11649151190255","1.15799292690407","1.20253205846089","1.23094226041354","1.21877965463361","1.16015138728871","1.06846230643414","0.953256211550335","0.841605463514647","",
"Burundi","BDI","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.413538231927876","0.417148890009542","0.4167223908967","0.412504958495044","0.40472292754361","0.394250294253962","0.392808227641473","0.387461154137722","0.381066146073711","0.37689055645612","0.376162199247676","0.403032802894047","0.437074885843169","0.476436996378439","0.514746902446786","0.545574981880092","0.535802465085071","0.516571646229739","0.494438028971949","0.474849078186252","0.459866656023212","0.457672426746081","0.454450033089422","0.449302556665839","0.441764095832668","0.43259809708827","0.430301682141912","0.425033060393037","0.417226188138567","0.407031866199148","0.395023291963344","0.389248638620126","0.380143715233879","0.369083198885627","0.356912177195501","0.344085153981952","0.344223271127142","0.343534988048562","0.343360530207013","0.344155009654755","0.346080752814241","0.352334249483457","0.354206517048103","0.352402619478104","0.347850994380628","0.341249720676702","0.344473982125098","0.346132074596257","0.345954094284455","0.343404374922562","0.338771100021899","0.334104383971478","0.327925058945388","0.3212180823558","0.314536013203699","0.308284972275423","0.303873321377556","0.30038229457258","0.29760690764241","",
"Belgium","BEL","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","2.00308224485511","1.99315083739046","1.97587810536366","1.95792804120495","1.94344482811222","1.93475560845602","1.92935412677012","1.9187528363196","1.91083399826776","1.9140550063765","1.93199949758227","1.97368949104656","2.01297489248333","2.05035593990812","2.08726659392144","2.12543153049482","2.17973149118831","2.22885256163017","2.27036719909638","2.30019540127024","2.31866737687043","2.34561117960479","2.35501125281476","2.35778191659477","2.36581348396991","2.38448604879055","2.42456581305754","2.48085400831662","2.52614756952429","2.51940282854948","2.446878695717","2.32062026511778","2.13337388483374","1.96114343223928","1.89713607914213","1.97754872369013","2.1618451993796","2.44035344331479","2.74319678377633","2.98493163535964","3.1301814166147","3.18695028703386","3.18015496354309","3.14709514196396","3.12783153292346","3.13812573259622","3.1512680022704","3.1814089219076","3.22062107510367","3.25611354571588","3.28040356212564","3.24935885311482","3.21784379186456","3.18620456192495","3.15059535538251","3.10957615874466","3.04473722492038","2.96746265232181","2.90743956774624","",
"Benin","BEN","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.814247339949561","0.797698432700102","0.770724531324088","0.738720309126037","0.707419165672457","0.679951934295388","0.696086555632069","0.709366349190864","0.717295139269708","0.7171624777438","0.710391175697753","0.71371068813524","0.70967486544297","0.702213004611399","0.694699497534559","0.689219115885528","0.696556873704529","0.700349631347258","0.699969006581544","0.695118711757594","0.686837672350021","0.685710385015248","0.680152451050352","0.670533079938964","0.657359172463971","0.641664941760909","0.635174119101587","0.625462087154806","0.613826180252783","0.601182993634433","0.588189177814272","0.578962464843159","0.568498782090195","0.557843838546457","0.547819357237203","0.539112423214652","0.52862814492617","0.517505847381796","0.506406625345227","0.495546998149283","0.485329268919949","0.476374625818187","0.466830787298939","0.457745702567732","0.449909603692266","0.443823409099758","0.440819167681377","0.437622465859773","0.435209571181165","0.434320924539414","0.435450270244005","0.437488713965246","0.43872349176528","0.441001378618875","0.446582379887045","0.456231456821195","0.468087390825576","0.48212357540332","0.494657437946664","",
"Burkina Faso","BFA","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.306592844620976","0.322295542758895","0.331690410603262","0.334636931139865","0.331891787079971","0.324670580300114","0.341802191798493","0.353199363912031","0.35824916221864","0.357639881526801","0.352869317978869","0.369270713196699","0.380053275974114","0.385507715090598","0.386444350406565","0.384191261763081","0.402225772128964","0.41501008158288","0.422362732890618","0.424627801792317","0.42330509804625","0.438355731946215","0.449077736323911","0.456288253836665","0.460860791461307","0.464211706176","0.475056255303177","0.481787041324526","0.484632202843359","0.483974401795615","0.480991432267534","0.483545047692238","0.481207485293384","0.475028842946972","0.465724786279262","0.454534326891231","0.449988895841419","0.441537109787683","0.429899827560606","0.415387671084468","0.398988926386727","0.391194820947768","0.38056153329128","0.368391507930624","0.355352482165814","0.342268041859842","0.336309147304256","0.328442113372637","0.320383590912661","0.313536800708671","0.308596223205097","0.308903615807345","0.308270595399824","0.307343842573225","0.306709310448584","0.306937574206333","0.310507973352747","0.313011656683224","0.314521622169463","",
"Bangladesh","BGD","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.40963789290736","0.399426438606803","0.386171344669243","0.372990524165212","0.363256975998349","0.358394918905899","0.371862917444055","0.383278534707624","0.391027979652834","0.394783737920352","0.396299789262184","0.413652077227217","0.427033810334673","0.437782561903759","0.447607112009431","0.457945424525915","0.477203604370968","0.491448594191174","0.49999774848811","0.503287929769481","0.503051818775962","0.513972638133662","0.519781302359555","0.520219482948538","0.515267602422438","0.506136054025564","0.51262501270872","0.515335146184093","0.515682855970916","0.515184906770703","0.515368091623483","0.526976872663372","0.536111487875127","0.543628853322874","0.550479742994406","0.557854268779295","0.583484476580874","0.608433092443468","0.632481924502552","0.655174868457592","0.676673547577515","0.697075212384211","0.71557398710698","0.733336438712466","0.751370128445244","0.77025936824722","0.791062130026934","0.811719439696789","0.832708585760714","0.853769262970907","0.87436106034988","0.891260687584361","0.905735568520769","0.919677013755609","0.935122681107214","0.952952653930764","0.970399222175542","0.987658223042709","1.003671566909","",
"Bulgaria","BGR","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","1.35976842079062","1.35818719045135","1.34767822223464","1.33306913391324","1.31695814800706","1.30178413186897","1.28125598389115","1.25642031331513","1.24094733290264","1.25096324856273","1.29374827461823","1.35286418550788","1.42298034333036","1.49663784333555","1.56776227961147","1.63703335266356","1.7149003077013","1.78611484268448","1.85297248379135","1.91790936366646","1.98301372229487","2.0374676192251","2.08354956766268","2.12780735813138","2.174767530659","2.22503025349123","2.29337754215341","2.37077045302694","2.42917904441587","2.42566355134653","2.34699085612418","2.21482148423423","2.01415685571005","1.83034867924959","1.76492806703616","1.85515694772099","2.04808148819543","2.32817177848651","2.62444318490554","2.85779941514046","3.00138851259821","3.09520253056746","3.12682121349479","3.12831290078942","3.13519772390849","3.1646354699662","3.21341374586899","3.27668905809832","3.33763485713927","3.3682914054475","3.35637033857428","3.30035529441563","3.21401403330305","3.1247806838914","3.06176434127615","3.03843862608142","3.03401464623342","3.03518916737617","3.05663396368279","",
"Bahrain","BHR","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.357627469469423","0.3819794284702","0.39388149397436","0.389919849808651","0.361296262935607","0.309159709760474","0.313144428320477","0.325250499123605","0.34856664612668","0.378083717254448","0.410709779591553","0.396908468218015","0.375780204635958","0.354766508823485","0.34297194518189","0.338919350617102","0.337038052281393","0.335750197246042","0.335910964902912","0.332769543330097","0.328484502757178","0.366503419935037","0.428065758756601","0.50787179408664","0.585063324752976","0.633671792219061","0.550657236055938","0.461363707092397","0.391889716918631","0.354764783369724","0.332671717312907","0.305995265733625","0.295713151627415","0.312700681874655","0.350121959674522","0.389046374697212","0.381227263161059","0.370831084094163","0.366047654615222","0.370740877136089","0.380615122303102","0.364052656019906","0.349303146064791","0.337207727822695","0.327459341309959","0.32032800389411","0.305291315260958","0.292705330193947","0.282880921913562","0.276129256145469","0.271170762650006","0.275992196342632","0.285473245412702","0.299986812412108","0.316458774041384","0.332090944734965","0.325276400379733","0.318348672660531","0.313220738035749","",
"Bahamas, The","BHS","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.523040507005688","0.522301742210656","0.509697944104266","0.481018398548847","0.448582050573017","0.414871083193339","0.426005847139078","0.43096568236233","0.423436981863633","0.40569946275556","0.383771929824561","0.406825367305189","0.427287125554049","0.44012901491735","0.445760324029233","0.451121327893976","0.46967682012961","0.489372881530553","0.508317929759704","0.523139621458521","0.538431376299456","0.555124622674131","0.569350136625755","0.583111238306473","0.601000499373593","0.625343595382078","0.650878095254154","0.685044979374099","0.715786387843846","0.734046300150491","0.732298205043497","0.713662307971546","0.683768458716153","0.655122612152525","0.640847236666716","0.642187917620799","0.67164445714694","0.701207635372029","0.727331501535478","0.752958548970167","0.774926812467712","0.793542951871076","0.811192178315154","0.82288839083255","0.83008978653912","0.841081807406844","0.86310431303244","0.880327938957413","0.891083761873616","0.897609914429035","0.909846692285779","0.938193962277143","0.97472965152564","1.01372601878061","1.05222178966687","1.08695652173913","1.12112144846493","1.15220299486471","1.18192203798806","",
"Bosnia and Herzegovina","BIH","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.419679764306934","0.433916428525439","0.453517076776518","0.471934151487237","0.4821942228862","0.483718538929014","0.488615933280759","0.485466463024467","0.483146526993967","0.49042420490632","0.50791703715242","0.549642366247543","0.594143824327408","0.636954310375873","0.673378097985384","0.701417673420625","0.744016995726858","0.780576142861707","0.817688555028216","0.863334399299005","0.920384447365379","0.977211169413104","1.03533997065029","1.08202728068608","1.10243100288909","1.09303812920499","1.08182917466323","1.0574933447704","1.02171753778422","0.972403577700297","0.911653072395713","0.857700797312368","0.788917354841982","0.726820885447055","0.700404433413241","0.725135713399705","0.762516488673893","0.823488423653121","0.909520808783298","1.02663155642636","1.17723015338201","1.3809332740503","1.61098847297833","1.83883613253474","2.02766911079489","2.16343203488482","2.26471078008387","2.31485864943404","2.35185402105866","2.42386091127098","2.55004432446276","2.61811914036094","2.74693132163005","2.89204915188997","2.97213024040193","2.95347231350177","2.91054591639689","2.76385397790378","2.58865433330775","",
"Belarus","BLR","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","1.24773906032078","1.25008512357521","1.24903886818395","1.24646894793671","1.24025248908781","1.22855022725165","1.2237833959193","1.21264735677602","1.19811211410069","1.18184587267743","1.16548170004253","1.17673094551092","1.17476963374378","1.16603326030922","1.16611940629122","1.18565924701558","1.22346719985755","1.27479154297876","1.32628331628347","1.36743937024138","1.39814440690551","1.42111242798831","1.43428130369012","1.43818785606877","1.43525067734433","1.428494158373","1.4373111605675","1.44642763864148","1.43855694399109","1.3947368199225","1.31458694747597","1.22613831573665","1.11271956943239","1.00338029899635","0.939044008298293","0.939944586635817","1.01702787725018","1.11510445147431","1.21826476173504","1.3286774218194","1.45650196113635","1.64583483601179","1.8534881938895","2.0312336524594","2.13115034912219","2.14418235182637","2.15567796314177","2.10082454272456","2.01255771644491","1.94514340936856","1.92911391133382","1.99038952119197","2.10359864131881","2.20847125249692","2.23292843548007","2.15590025614634","2.03050581342049","1.87871998857758","1.76822089180429","",
"Belize","BLZ","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.699469898598861","0.705188477647662","0.708027075287571","0.712153001936733","0.719212981108411","0.724747955107476","0.732485839222126","0.738938290601349","0.739801677578452","0.749949327748125","0.756377298793751","0.759616159987098","0.762525509800509","0.766515851174651","0.773889636608345","0.78236665914391","0.809698620403813","0.82139112198532","0.815940908700507","0.789503259159362","0.748043947581921","0.711514451798252","0.677593626957238","0.65030924686299","0.637376237623762","0.642800394828707","0.68135521786977","0.716082833365589","0.736972759713634","0.736168464748233","0.723258469737343","0.741955233638071","0.747297173134054","0.733056847052208","0.70471053719415","0.679195326215213","0.669132544004758","0.664121316412132","0.658087664521916","0.651525350485735","0.652125028108837","0.657295276663681","0.673153371445879","0.691109980159169","0.697410235393929","0.68693835779675","0.718937721678159","0.743821482844117","0.764063648127556","0.792139538426384","0.832465536050779","0.833358568270599","0.839465536328493","0.849454831817208","0.854647571225354","0.854914369778222","0.845160868997344","0.833440116179737","0.828100923489764","",
"Bermuda","BMU","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.725999684347963","0.726927751278208","0.722906636970905","0.713433668273597","0.698553294702299","0.679936589735389","0.675011548560783","0.665670866346279","0.652926085682411","0.636936849177178","0.619486210324651","0.611690652047006","0.600547524052072","0.588769935323183","0.57945671892401","0.574359770256092","0.578864466801812","0.583174526110966","0.587496981780043","0.592677732031577","0.599911998597701","0.619093665365812","0.636407168867948","0.651640492843447","0.666705289533247","0.684396059967666","0.702404474380259","0.721019561703159","0.737173778073072","0.748620681489901","0.756669749202133","0.759337595136973","0.759987430699517","0.761247705943309","0.765945510645421","0.775954836852928","0.794207283196508","0.812500250377569","0.831022074668261","0.852164597263935","0.878455282633028","0.904863118024869","0.934128845405018","0.962237402762216","0.985643610337582","1.00464268815883","1.01399816013428","1.02122933265939","1.02816856503573","1.03625005653863","1.04706978289634","1.05834533233838","1.06823729734431","1.07957310517321","1.09689736920376","1.12319262355393","1.15721327140411","1.19651677273776","1.23759002771541","",
"Brazil","BRA","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.440212137982743","0.443133817322463","0.443221152151963","0.442361377440444","0.442352284275673","0.444208665034532","0.451141144515903","0.456836916770229","0.462733147405301","0.470574850950841","0.481196010241237","0.498638307801377","0.51642657769872","0.531833482624126","0.541791902989163","0.546063763227843","0.550197161067113","0.54929903539825","0.547729184041748","0.549906524575439","0.557505632279333","0.571061008788398","0.585793756626988","0.60053578681403","0.613928909885743","0.625668261721623","0.638765881535758","0.651316256517081","0.662743398700123","0.671226526468205","0.676079953101184","0.680805673583614","0.681959712589766","0.683525554236917","0.689233153504911","0.700366207405727","0.715602811965897","0.731605776654311","0.749973931187292","0.772633820926796","0.800322156082201","0.832810746527505","0.869137169825936","0.904937230181771","0.934439138479187","0.956046738589379","0.972750877017564","0.98282853823508","0.994120516675871","1.0155396708481","1.05043007203852","1.09306152580537","1.14516209480092","1.19987866736967","1.24760164041426","1.28439688497777","1.30782896891905","1.32351106826655","1.34090527324983","",
